order_id,customer_id,order_date,product_name,product_category,quantity,price,payment_method,channel,country
23312,1852,2024-12-04,Samsung Galaxy S23,Phone,1,999.0,Card,Offline,China
23313,4683,2024-12-05,iPad 9th Gen,Tablet,2,549.0,Online,Online,Russia
23314,2657,2024-12-05,Screen Protector,Accessory,1,40.0,Card,Offline,Germany
23315,2657,2024-12-05,iPhone 14,Phone,1,1049.0,Card,Offline,Germany
23316,1427,2024-12-05,Apple Pencil,Accessory,1,129.0,Online,Online,China
23317,443,2024-12-05,Screen Protector,Accessory,1,40.0,Cash,Online,USA
23318,4683,2024-12-05,Apple Pencil,Accessory,1,129.0,Online,Online,Russia
23319,4435,2024-12-05,HDMI Cable,Accessory,2,18.0,Online,Offline,UK
23320,3695,2024-12-05,Asus ZenBook,Laptop,1,1099.0,Cash,Offline,UK
23321,4682,2024-12-05,Logitech MX Master Mouse,Accessory,1,109.0,Online,Offline,France
23322,2989,2024-12-05,Mechanical Keyboard,Accessory,1,159.0,Cash,Online,Russia
23323,2952,2024-12-05,Sony WH-1000XM4,Accessory,1,359.0,Online,Offline,China
23324,1320,2024-12-05,Mechanical Keyboard,Accessory,1,159.0,Cash,Online,UK
23325,3427,2024-12-05,Samsung Galaxy Tab S8,Tablet,1,849.0,Cash,Online,USA
23326,3174,2024-12-05,MacBook Pro 16,Laptop,2,2099.0,Card,Offline,UAE
23327,3174,2024-12-05,Apple Mouse,Accessory,1,99.0,Card,Offline,UAE
23328,2952,2024-12-05,Samsung Galaxy S21,Phone,1,799.0,Online,Offline,China
23329,3103,2024-12-05,Apple Mouse,Accessory,1,99.0,Online,Online,Germany
23330,3751,2024-12-05,Apple AirPods Pro,Accessory,1,259.0,Cash,Offline,Russia
23331,4683,2024-12-05,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Online,Online,Russia
23332,488,2024-12-05,Samsung Galaxy S23,Phone,1,999.0,Cash,Offline,Germany
23333,3290,2024-12-05,HP Spectre x360,Laptop,1,1399.0,Card,Offline,China
23334,4001,2024-12-05,Apple 35W Dual USB-C Adapter,Accessory,1,62.0,Card,Online,Germany
23335,1668,2024-12-05,MacBook Pro 16,Laptop,1,2099.0,Card,Offline,France
23336,3216,2024-12-05,HDMI Cable,Accessory,1,18.0,Cash,Online,China
23337,2640,2024-12-05,Sony WH-1000XM4,Accessory,3,359.0,Online,Offline,USA
23338,4681,2024-12-05,USB-C Charger,Accessory,1,34.0,Online,Offline,USA
23339,4282,2024-12-05,Samsung Travel Adapter,Accessory,1,34.0,Online,Online,China
23340,4197,2024-12-05,Logitech MX Master Mouse,Accessory,2,109.0,Card,Offline,USA
23341,4310,2024-12-05,HP Spectre x360,Laptop,1,1399.0,Cash,Online,China
23342,2831,2024-12-05,Screen Protector,Accessory,1,40.0,Cash,Offline,USA
23343,3692,2024-12-05,Samsung Galaxy S21,Phone,1,799.0,Cash,Online,Russia
23344,144,2024-12-05,Screen Protector,Accessory,1,40.0,Card,Online,China
23345,1649,2024-12-05,iPhone 15,Phone,1,1249.0,Online,Online,Germany
23346,144,2024-12-05,Xiaomi Mi 11,Phone,1,549.0,Card,Online,China
23347,3507,2024-12-05,HP Spectre x360,Laptop,1,1399.0,Card,Offline,USA
23348,303,2024-12-05,Xiaomi Redmi Note 12,Phone,1,399.0,Cash,Online,Japan
23349,3692,2024-12-05,Samsung Travel Adapter,Accessory,1,34.0,Cash,Online,Russia
23350,3692,2024-12-05,Screen Protector,Accessory,1,40.0,Cash,Online,Russia
23351,488,2024-12-05,Screen Protector,Accessory,1,40.0,Cash,Offline,Germany
23352,829,2024-12-05,USB-C Charger,Accessory,3,34.0,Card,Online,USA
23353,303,2024-12-05,Screen Protector,Accessory,1,40.0,Cash,Online,Japan
23354,3876,2024-12-06,Sony WH-1000XM4,Accessory,1,359.0,Online,Online,UK
23355,2978,2024-12-06,Screen Protector,Accessory,1,40.0,Cash,Online,China
23356,816,2024-12-06,HDMI Cable,Accessory,1,18.0,Card,Offline,Spain
23357,1584,2024-12-06,USB-C Charger,Accessory,1,34.0,Online,Offline,Japan
23358,4218,2024-12-06,Dell XPS 15,Laptop,1,1599.0,Card,Offline,USA
23359,1746,2024-12-06,Xiaomi Mi 11,Phone,1,549.0,Online,Offline,China
23360,4566,2024-12-06,Samsung Galaxy S23,Phone,1,999.0,Cash,Online,China
23361,1360,2024-12-06,Lenovo ThinkPad X1,Laptop,1,1499.0,Card,Online,UK
23362,4566,2024-12-06,Samsung Travel Adapter,Accessory,1,34.0,Cash,Online,China
23363,3812,2024-12-06,HDMI Cable,Accessory,1,18.0,Cash,Online,USA
23364,3861,2024-12-06,Dell XPS 15,Laptop,1,1599.0,Online,Online,China
23365,4653,2024-12-06,Lenovo ThinkPad X1,Laptop,1,1499.0,Cash,Offline,China
23366,3158,2024-12-06,Dell XPS 13,Laptop,1,1299.0,Card,Offline,Germany
23367,1383,2024-12-06,Samsung Galaxy Tab S8,Tablet,2,849.0,Card,Offline,China
23368,139,2024-12-06,Dell XPS 15,Laptop,1,1599.0,Card,Online,China
23369,1114,2024-12-07,Google Pixel 7,Phone,1,749.0,Cash,Online,France
23370,3503,2024-12-07,Apple AirPods Pro,Accessory,1,259.0,Card,Offline,China
23371,3503,2024-12-07,Screen Protector,Accessory,1,40.0,Card,Offline,China
23372,3241,2024-12-07,MacBook Pro 16,Laptop,1,2099.0,Cash,Online,Russia
23373,2321,2024-12-07,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Card,Online,USA
23374,2321,2024-12-07,Apple AirPods Pro,Accessory,1,259.0,Card,Online,USA
23375,3503,2024-12-07,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Card,Offline,China
23376,3406,2024-12-07,Dell XPS 15,Laptop,2,1599.0,Card,Online,China
23377,1731,2024-12-07,HDMI Cable,Accessory,1,18.0,Card,Online,France
23378,2059,2024-12-07,iPad 9th Gen,Tablet,1,549.0,Cash,Online,USA
23379,2059,2024-12-07,Screen Protector,Accessory,1,40.0,Cash,Online,USA
23380,2321,2024-12-07,iPhone 14,Phone,1,1049.0,Card,Online,USA
23381,653,2024-12-07,Sony WH-1000XM4,Accessory,1,359.0,Online,Online,USA
23382,3177,2024-12-07,Screen Protector,Accessory,1,40.0,Card,Offline,China
23383,3177,2024-12-07,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Card,Offline,China
23384,4574,2024-12-07,HP Spectre x360,Laptop,1,1399.0,Online,Online,Russia
23385,1652,2024-12-07,USB-C Charger,Accessory,3,34.0,Card,Online,Japan
23386,213,2024-12-07,Xiaomi Redmi Note 12,Phone,1,399.0,Cash,Online,Russia
23387,522,2024-12-07,Samsung Galaxy S21,Phone,1,799.0,Online,Online,USA
23388,522,2024-12-07,Samsung Travel Adapter,Accessory,1,34.0,Online,Online,USA
23389,522,2024-12-07,Screen Protector,Accessory,1,40.0,Online,Online,USA
23390,330,2024-12-07,Screen Protector,Accessory,1,40.0,Cash,Offline,Russia
23391,900,2024-12-07,Lenovo ThinkPad X1,Laptop,1,1499.0,Card,Offline,France
23392,522,2024-12-07,Sony WH-1000XM4,Accessory,1,359.0,Online,Online,USA
23393,1455,2024-12-07,Dell XPS 15,Laptop,1,1599.0,Cash,Online,USA
23394,3177,2024-12-07,iPhone 14,Phone,1,1049.0,Card,Offline,China
23395,1418,2024-12-07,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Card,Offline,Russia
23396,4526,2024-12-07,Screen Protector,Accessory,1,40.0,Cash,Online,Russia
23397,243,2024-12-07,Sony WH-1000XM4,Accessory,2,359.0,Cash,Online,China
23398,1418,2024-12-07,Screen Protector,Accessory,1,40.0,Card,Offline,Russia
23399,3503,2024-12-07,iPad Pro 12.9,Tablet,2,1149.0,Card,Offline,China
23400,1837,2024-12-07,Samsung Travel Adapter,Accessory,2,34.0,Online,Offline,USA
23401,1008,2024-12-07,Screen Protector,Accessory,1,40.0,Cash,Online,USA
23402,1008,2024-12-07,iPad Pro 12.9,Tablet,1,1149.0,Cash,Online,USA
23403,1008,2024-12-07,Apple AirPods Pro,Accessory,1,259.0,Cash,Online,USA
23404,4526,2024-12-07,Apple Pencil,Accessory,1,129.0,Cash,Online,Russia
23405,4526,2024-12-07,iPad Pro 12.9,Tablet,1,1149.0,Cash,Online,Russia
23406,1008,2024-12-07,Apple Pencil,Accessory,1,129.0,Cash,Online,USA
23407,1130,2024-12-07,Lenovo ThinkPad X1,Laptop,1,1499.0,Online,Online,France
23408,3918,2024-12-07,Apple Pencil,Accessory,1,129.0,Card,Online,Russia
23409,2689,2024-12-07,Apple AirPods Pro,Accessory,2,259.0,Card,Online,Russia
23410,3233,2024-12-07,Apple Mouse,Accessory,3,99.0,Online,Online,Germany
23411,1418,2024-12-07,iPhone 15,Phone,1,1249.0,Card,Offline,Russia
23412,4526,2024-12-07,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Cash,Online,Russia
23413,1880,2024-12-07,Dell XPS 13,Laptop,1,1299.0,Cash,Offline,China
23414,3241,2024-12-07,Apple Mouse,Accessory,1,99.0,Cash,Online,Russia
23415,1008,2024-12-07,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Cash,Online,USA
23416,3495,2024-12-08,iPad 9th Gen,Tablet,1,549.0,Online,Online,USA
23417,501,2024-12-08,iPad 9th Gen,Tablet,1,549.0,Card,Online,USA
23418,1551,2024-12-08,Sony WH-1000XM4,Accessory,1,359.0,Card,Online,Spain
23419,4524,2024-12-08,Screen Protector,Accessory,1,40.0,Card,Online,Russia
23420,4294,2024-12-08,Screen Protector,Accessory,1,40.0,Card,Offline,USA
23421,3047,2024-12-08,Apple Mouse,Accessory,1,99.0,Cash,Offline,USA
23422,4524,2024-12-08,Sony WH-1000XM4,Accessory,1,359.0,Card,Online,Russia
23423,3896,2024-12-08,Dell XPS 13,Laptop,1,1299.0,Card,Offline,China
23424,3500,2024-12-08,Samsung Galaxy Tab S8,Tablet,1,849.0,Cash,Offline,Spain
23425,267,2024-12-08,Apple 35W Dual USB-C Adapter,Accessory,1,62.0,Cash,Online,Japan
23426,4320,2024-12-08,Google Pixel 7,Phone,1,749.0,Card,Online,Japan
23427,2244,2024-12-08,Asus ZenBook,Laptop,2,1099.0,Card,Online,USA
23428,4320,2024-12-08,Screen Protector,Accessory,1,40.0,Card,Online,Japan
23429,628,2024-12-08,HDMI Cable,Accessory,2,18.0,Cash,Offline,USA
23430,4148,2024-12-08,Samsung Galaxy S23,Phone,1,999.0,Card,Online,Russia
23431,4148,2024-12-08,Sony WH-1000XM4,Accessory,1,359.0,Card,Online,Russia
23432,2152,2024-12-08,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Card,Offline,UK
23433,1059,2024-12-08,MacBook Pro 16,Laptop,1,2099.0,Online,Online,USA
23434,1059,2024-12-08,Apple Mouse,Accessory,1,99.0,Online,Online,USA
23435,2152,2024-12-08,Screen Protector,Accessory,1,40.0,Card,Offline,UK
23436,1307,2024-12-08,Mechanical Keyboard,Accessory,1,159.0,Card,Offline,China
23437,1105,2024-12-08,Screen Protector,Accessory,1,40.0,Online,Offline,USA
23438,1105,2024-12-08,Google Pixel 7,Phone,1,749.0,Online,Offline,USA
23439,2152,2024-12-08,iPhone 14,Phone,1,1049.0,Card,Offline,UK
23440,3885,2024-12-08,Apple AirPods Pro,Accessory,3,259.0,Card,Offline,Russia
23441,3930,2024-12-08,Samsung Travel Adapter,Accessory,1,34.0,Cash,Offline,USA
23442,4294,2024-12-08,Apple AirPods Pro,Accessory,1,259.0,Card,Offline,USA
23443,2358,2024-12-08,Screen Protector,Accessory,1,40.0,Cash,Offline,China
23444,4524,2024-12-08,Samsung Galaxy S23,Phone,1,999.0,Card,Online,Russia
23445,2078,2024-12-08,Samsung Galaxy S23,Phone,1,999.0,Online,Offline,China
23446,1936,2024-12-08,Apple AirPods Pro,Accessory,1,259.0,Card,Online,France
23447,1936,2024-12-08,Screen Protector,Accessory,1,40.0,Card,Online,France
23448,4294,2024-12-08,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Card,Offline,USA
23449,2078,2024-12-08,Sony WH-1000XM4,Accessory,1,359.0,Online,Offline,China
23450,4524,2024-12-08,Samsung Travel Adapter,Accessory,1,34.0,Card,Online,Russia
23451,4190,2024-12-08,Samsung Travel Adapter,Accessory,1,34.0,Card,Online,China
23452,776,2024-12-08,Samsung Galaxy Tab S8,Tablet,1,849.0,Card,Offline,USA
23453,1936,2024-12-08,iPhone 15,Phone,1,1249.0,Card,Online,France
23454,4294,2024-12-08,Apple Pencil,Accessory,1,129.0,Card,Offline,USA
23455,2798,2024-12-08,Apple Mouse,Accessory,1,99.0,Card,Online,Japan
23456,4294,2024-12-08,iPad Pro 12.9,Tablet,1,1149.0,Card,Offline,USA
23457,138,2024-12-08,iPhone 13,Phone,1,849.0,Cash,Online,Russia
23458,501,2024-12-08,Apple AirPods Pro,Accessory,1,259.0,Card,Online,USA
23459,4032,2024-12-08,Mechanical Keyboard,Accessory,1,159.0,Cash,Online,China
23460,138,2024-12-08,Screen Protector,Accessory,1,40.0,Cash,Online,Russia
23461,736,2024-12-09,Apple Mouse,Accessory,1,99.0,Online,Online,Japan
23462,1399,2024-12-09,Samsung Travel Adapter,Accessory,1,34.0,Cash,Online,USA
23463,4417,2024-12-09,Apple Pencil,Accessory,1,129.0,Card,Online,France
23464,2815,2024-12-09,Logitech MX Master Mouse,Accessory,1,109.0,Online,Online,Russia
23465,1399,2024-12-09,Samsung Galaxy S21,Phone,1,799.0,Cash,Online,USA
23466,2481,2024-12-09,HDMI Cable,Accessory,1,18.0,Online,Offline,USA
23467,2970,2024-12-09,Samsung Travel Adapter,Accessory,1,34.0,Online,Offline,Spain
23468,2970,2024-12-09,Samsung Galaxy S21,Phone,1,799.0,Online,Offline,Spain
23469,4563,2024-12-09,Dell XPS 13,Laptop,1,1299.0,Cash,Online,UK
23470,4551,2024-12-09,Screen Protector,Accessory,1,40.0,Cash,Online,USA
23471,3007,2024-12-09,HP Spectre x360,Laptop,1,1399.0,Online,Online,USA
23472,4748,2024-12-09,USB-C Charger,Accessory,3,34.0,Online,Online,Japan
23473,2626,2024-12-09,iPhone 15,Phone,1,1249.0,Card,Offline,China
23474,736,2024-12-09,MacBook Pro 16,Laptop,1,2099.0,Online,Online,Japan
23475,2626,2024-12-09,Screen Protector,Accessory,1,40.0,Card,Offline,China
23476,225,2024-12-09,Apple 35W Dual USB-C Adapter,Accessory,1,62.0,Card,Offline,UAE
23477,2970,2024-12-09,Screen Protector,Accessory,1,40.0,Online,Offline,Spain
23478,2626,2024-12-09,Apple AirPods Pro,Accessory,1,259.0,Card,Offline,China
23479,1296,2024-12-09,Logitech MX Master Mouse,Accessory,1,109.0,Online,Offline,China
23480,36,2024-12-09,HP Spectre x360,Laptop,1,1399.0,Cash,Online,USA
23481,2626,2024-12-09,Apple 35W Dual USB-C Adapter,Accessory,1,62.0,Card,Offline,China
23482,1399,2024-12-09,Sony WH-1000XM4,Accessory,1,359.0,Cash,Online,USA
23483,4754,2024-12-09,Asus ZenBook,Laptop,1,1099.0,Cash,Online,UAE
23484,3796,2024-12-09,USB-C Charger,Accessory,1,34.0,Card,Online,Japan
23485,3740,2024-12-09,Dell XPS 15,Laptop,1,1599.0,Online,Offline,China
23486,391,2024-12-09,Dell XPS 13,Laptop,1,1299.0,Card,Online,Russia
23487,3204,2024-12-09,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Online,Online,China
23488,3204,2024-12-09,iPhone 14,Phone,1,1049.0,Online,Online,China
23489,3017,2024-12-09,Lenovo ThinkPad X1,Laptop,1,1499.0,Online,Online,USA
23490,4452,2024-12-09,Samsung Galaxy S23,Phone,1,999.0,Online,Online,Russia
23491,391,2024-12-09,Screen Protector,Accessory,1,40.0,Card,Online,Russia
23492,2250,2024-12-09,Apple Pencil,Accessory,1,129.0,Card,Offline,Germany
23493,2250,2024-12-09,iPad 9th Gen,Tablet,1,549.0,Card,Offline,Germany
23494,4680,2024-12-09,Asus ZenBook,Laptop,1,1099.0,Cash,Offline,South Korea
23495,1919,2024-12-09,MacBook Air 13,Laptop,1,1199.0,Online,Online,Germany
23496,2052,2024-12-09,Asus ZenBook,Laptop,1,1099.0,Cash,Online,Russia
23497,2578,2024-12-09,Asus ZenBook,Laptop,1,1099.0,Cash,Offline,USA
23498,2250,2024-12-09,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Card,Offline,Germany
23499,3204,2024-12-09,Apple 35W Dual USB-C Adapter,Accessory,1,62.0,Online,Online,China
23500,3196,2024-12-09,Lenovo ThinkPad X1,Laptop,1,1499.0,Cash,Online,China
23501,4641,2024-12-09,USB-C Charger,Accessory,1,34.0,Online,Online,USA
23502,4582,2024-12-09,Sony WH-1000XM4,Accessory,1,359.0,Online,Offline,Japan
23503,1919,2024-12-09,Apple Mouse,Accessory,1,99.0,Online,Online,Germany
23504,1884,2024-12-09,iPad 9th Gen,Tablet,1,549.0,Card,Online,USA
23505,1884,2024-12-09,Apple Pencil,Accessory,1,129.0,Card,Online,USA
23506,458,2024-12-09,Samsung Galaxy Tab S8,Tablet,1,849.0,Card,Offline,China
23507,537,2024-12-09,Mechanical Keyboard,Accessory,1,159.0,Cash,Online,Russia
23508,3095,2024-12-09,Sony WH-1000XM4,Accessory,1,359.0,Online,Online,USA
23509,4661,2024-12-09,Sony WH-1000XM4,Accessory,1,359.0,Online,Online,France
23510,2335,2024-12-10,Sony WH-1000XM4,Accessory,1,359.0,Card,Offline,UK
23511,2335,2024-12-10,Screen Protector,Accessory,1,40.0,Card,Offline,UK
23512,4492,2024-12-10,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Online,Online,Russia
23513,1826,2024-12-10,Google Pixel 7,Phone,1,749.0,Online,Online,Japan
23514,1616,2024-12-10,Dell XPS 15,Laptop,1,1599.0,Online,Offline,USA
23515,728,2024-12-10,USB-C Charger,Accessory,2,34.0,Online,Online,China
23516,2130,2024-12-10,Apple AirPods Pro,Accessory,1,259.0,Cash,Online,Russia
23517,738,2024-12-10,Google Pixel 7,Phone,1,749.0,Cash,Offline,Spain
23518,2389,2024-12-10,Lenovo ThinkPad X1,Laptop,2,1499.0,Cash,Online,Japan
23519,2335,2024-12-10,Samsung Travel Adapter,Accessory,1,34.0,Card,Offline,UK
23520,365,2024-12-10,HDMI Cable,Accessory,3,18.0,Online,Online,Russia
23521,2335,2024-12-10,Samsung Galaxy S21,Phone,1,799.0,Card,Offline,UK
23522,259,2024-12-10,HP Spectre x360,Laptop,1,1399.0,Cash,Offline,USA
23523,1236,2024-12-10,Lenovo ThinkPad X1,Laptop,1,1499.0,Cash,Offline,South Korea
23524,3650,2024-12-10,Xiaomi Mi 11,Phone,1,549.0,Cash,Offline,France
23525,2167,2024-12-10,Apple 35W Dual USB-C Adapter,Accessory,2,62.0,Cash,Online,USA
23526,3634,2024-12-10,USB-C Charger,Accessory,1,34.0,Card,Offline,China
23527,2130,2024-12-10,iPad 9th Gen,Tablet,1,549.0,Cash,Online,Russia
23528,122,2024-12-10,iPad 9th Gen,Tablet,1,549.0,Card,Offline,USA
23529,4492,2024-12-10,iPad 9th Gen,Tablet,1,549.0,Online,Online,Russia
23530,122,2024-12-10,Screen Protector,Accessory,1,40.0,Card,Offline,USA
23531,204,2024-12-10,Apple 35W Dual USB-C Adapter,Accessory,1,62.0,Online,Offline,Russia
23532,2582,2024-12-10,Sony WH-1000XM4,Accessory,2,359.0,Cash,Online,China
23533,122,2024-12-10,Apple AirPods Pro,Accessory,1,259.0,Card,Offline,USA
23534,1230,2024-12-10,Xiaomi Mi 11,Phone,1,549.0,Cash,Online,China
23535,2479,2024-12-10,Apple AirPods Pro,Accessory,2,259.0,Cash,Online,Germany
23536,752,2024-12-10,Lenovo ThinkPad X1,Laptop,2,1499.0,Cash,Online,France
23537,2219,2024-12-10,USB-C Charger,Accessory,1,34.0,Online,Offline,UAE
23538,568,2024-12-10,Asus ZenBook,Laptop,1,1099.0,Cash,Offline,USA
23539,2219,2024-12-10,Screen Protector,Accessory,1,40.0,Online,Offline,UAE
23540,2219,2024-12-10,Xiaomi Redmi Note 12,Phone,1,399.0,Online,Offline,UAE
23541,3957,2024-12-11,Screen Protector,Accessory,1,40.0,Online,Online,UK
23542,3382,2024-12-11,Samsung Travel Adapter,Accessory,1,34.0,Online,Online,Japan
23543,661,2024-12-11,Apple 35W Dual USB-C Adapter,Accessory,1,62.0,Cash,Offline,China
23544,3842,2024-12-11,Apple Pencil,Accessory,1,129.0,Card,Online,Japan
23545,3957,2024-12-11,iPhone 13,Phone,2,849.0,Online,Online,UK
23546,3382,2024-12-11,Screen Protector,Accessory,1,40.0,Online,Online,Japan
23547,661,2024-12-11,iPhone 14,Phone,1,1049.0,Cash,Offline,China
23548,1814,2024-12-11,Apple 35W Dual USB-C Adapter,Accessory,3,62.0,Cash,Offline,USA
23549,1506,2024-12-11,iPhone 13,Phone,1,849.0,Online,Online,China
23550,3842,2024-12-11,Screen Protector,Accessory,1,40.0,Card,Online,Japan
23551,826,2024-12-11,Screen Protector,Accessory,1,40.0,Online,Offline,UK
23552,826,2024-12-11,Xiaomi Redmi Note 12,Phone,1,399.0,Online,Offline,UK
23553,2547,2024-12-11,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Card,Offline,China
23554,2917,2024-12-11,Apple Pencil,Accessory,1,129.0,Cash,Online,China
23555,2547,2024-12-11,iPad Pro 12.9,Tablet,1,1149.0,Card,Offline,China
23556,3425,2024-12-11,MacBook Pro 16,Laptop,1,2099.0,Online,Offline,Russia
23557,1506,2024-12-11,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Online,Online,China
23558,3960,2024-12-11,Apple Pencil,Accessory,2,129.0,Cash,Online,France
23559,1506,2024-12-11,Screen Protector,Accessory,1,40.0,Online,Online,China
23560,3382,2024-12-11,Samsung Galaxy S23,Phone,1,999.0,Online,Online,Japan
23561,4504,2024-12-11,Apple Pencil,Accessory,1,129.0,Card,Online,China
23562,4497,2024-12-11,Apple Pencil,Accessory,1,129.0,Online,Offline,China
23563,4460,2024-12-11,Screen Protector,Accessory,1,40.0,Online,Offline,USA
23564,3425,2024-12-11,Apple Mouse,Accessory,1,99.0,Online,Offline,Russia
23565,3842,2024-12-11,iPad 9th Gen,Tablet,1,549.0,Card,Online,Japan
23566,48,2024-12-11,Samsung Galaxy S21,Phone,1,799.0,Online,Offline,China
23567,2547,2024-12-11,Screen Protector,Accessory,1,40.0,Card,Offline,China
23568,1059,2024-12-11,Apple 35W Dual USB-C Adapter,Accessory,1,62.0,Card,Online,Spain
23569,1059,2024-12-11,Screen Protector,Accessory,1,40.0,Card,Online,Spain
23570,3779,2024-12-11,Xiaomi Mi 11,Phone,1,549.0,Cash,Offline,China
23571,2784,2024-12-11,iPad Pro 12.9,Tablet,1,1149.0,Card,Offline,China
23572,3488,2024-12-11,Samsung Galaxy Tab S8,Tablet,1,849.0,Online,Online,China
23573,4240,2024-12-11,Apple AirPods Pro,Accessory,2,259.0,Online,Offline,USA
23574,306,2024-12-11,MacBook Air 13,Laptop,2,1199.0,Cash,Online,Russia
23575,2784,2024-12-11,Screen Protector,Accessory,1,40.0,Card,Offline,China
23576,2784,2024-12-11,Apple AirPods Pro,Accessory,1,259.0,Card,Offline,China
23577,1411,2024-12-11,Mechanical Keyboard,Accessory,2,159.0,Card,Online,USA
23578,1059,2024-12-11,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Card,Online,Spain
23579,1059,2024-12-11,iPhone 13,Phone,1,849.0,Card,Online,Spain
23580,2784,2024-12-11,Apple Pencil,Accessory,1,129.0,Card,Offline,China
23581,4178,2024-12-11,HDMI Cable,Accessory,1,18.0,Online,Offline,Spain
23582,3180,2024-12-12,Dell XPS 13,Laptop,1,1299.0,Cash,Offline,USA
23583,511,2024-12-12,Apple AirPods Pro,Accessory,1,259.0,Online,Online,France
23584,2438,2024-12-12,Dell XPS 15,Laptop,2,1599.0,Card,Offline,UK
23585,722,2024-12-12,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Card,Offline,USA
23586,722,2024-12-12,iPhone 13,Phone,1,849.0,Card,Offline,USA
23587,2007,2024-12-12,Apple AirPods Pro,Accessory,1,259.0,Card,Online,USA
23588,1836,2024-12-12,Logitech MX Master Mouse,Accessory,2,109.0,Card,Online,Japan
23589,1955,2024-12-12,iPad Pro 12.9,Tablet,1,1149.0,Card,Offline,UAE
23590,320,2024-12-12,Logitech MX Master Mouse,Accessory,3,109.0,Cash,Online,USA
23591,511,2024-12-12,iPhone 13,Phone,1,849.0,Online,Online,France
23592,2007,2024-12-12,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Card,Online,USA
23593,2007,2024-12-12,iPhone 13,Phone,2,849.0,Card,Online,USA
23594,3827,2024-12-12,Apple AirPods Pro,Accessory,3,259.0,Online,Online,China
23595,722,2024-12-12,Screen Protector,Accessory,1,40.0,Card,Offline,USA
23596,2628,2024-12-12,Asus ZenBook,Laptop,1,1099.0,Cash,Offline,USA
23597,1955,2024-12-12,Screen Protector,Accessory,1,40.0,Card,Offline,UAE
23598,1955,2024-12-12,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Card,Offline,UAE
23599,2007,2024-12-12,Screen Protector,Accessory,1,40.0,Card,Online,USA
23600,511,2024-12-12,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Online,Online,France
23601,4439,2024-12-12,Apple AirPods Pro,Accessory,1,259.0,Online,Online,USA
23602,2322,2024-12-12,Screen Protector,Accessory,1,40.0,Card,Online,Russia
23603,2322,2024-12-12,iPad 9th Gen,Tablet,1,549.0,Card,Online,Russia
23604,2046,2024-12-12,Google Pixel 7,Phone,1,749.0,Online,Online,USA
23605,3987,2024-12-12,Samsung Galaxy Tab S8,Tablet,1,849.0,Card,Online,USA
23606,1617,2024-12-12,MacBook Pro 16,Laptop,1,2099.0,Online,Online,Germany
23607,1617,2024-12-12,Apple Mouse,Accessory,1,99.0,Online,Online,Germany
23608,2000,2024-12-12,Screen Protector,Accessory,3,40.0,Online,Offline,Russia
23609,2716,2024-12-12,HP Spectre x360,Laptop,1,1399.0,Card,Online,USA
23610,71,2024-12-12,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Online,Offline,USA
23611,3923,2024-12-12,Samsung Travel Adapter,Accessory,1,34.0,Card,Online,Japan
23612,2735,2024-12-12,Samsung Travel Adapter,Accessory,3,34.0,Cash,Offline,USA
23613,3923,2024-12-12,Samsung Galaxy S21,Phone,1,799.0,Card,Online,Japan
23614,2929,2024-12-12,Samsung Galaxy S21,Phone,2,799.0,Cash,Offline,USA
23615,709,2024-12-12,HDMI Cable,Accessory,1,18.0,Online,Offline,Japan
23616,2123,2024-12-12,iPhone 13,Phone,2,849.0,Online,Online,Spain
23617,2123,2024-12-12,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Online,Online,Spain
23618,1778,2024-12-12,Samsung Galaxy Tab S8,Tablet,1,849.0,Cash,Offline,USA
23619,2322,2024-12-12,Apple AirPods Pro,Accessory,1,259.0,Card,Online,Russia
23620,200,2024-12-13,iPhone 14,Phone,1,1049.0,Cash,Online,Russia
23621,470,2024-12-13,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Online,Online,China
23622,200,2024-12-13,Apple 20W USB-C Power Adapter,Accessory,1,22.0,Cash,Online,Russia
23623,470,2024-12-13,Apple AirPods Pro,Accessory,1,259.0,Online,Online,China
23624,4116,2024-12-13,Samsung Galaxy S21,Phone,1,799.0,Card,Online,China
23625,4116,2024-12-13,Samsung Travel Adapter,Accessory,1,34.0,Card,Online,China
23626,4116,2024-12-13,Sony WH-1000XM4,Accessory,1,359.0,Card,Online,China
